"threshold","sensitivity","specificity"
0.0011223615745729,0.940298507462687,0.192123287671233
0.00112263259718528,0.940298507462687,0.192237442922374
0.00112267655330003,0.940298507462687,0.192351598173516
0.0011228906025817,0.940298507462687,0.192465753424658
0.00112310917080733,0.940298507462687,0.192579908675799
0.00112316160228475,0.940298507462687,0.192694063926941
0.00112321518118307,0.940298507462687,0.192922374429224
0.00112341275220846,0.940298507462687,0.193036529680365
0.00112374432584324,0.940298507462687,0.193150684931507
0.00112429226377324,0.940298507462687,0.193264840182648
0.00112483019469908,0.940298507462687,0.19337899543379
0.00112515067902656,0.940298507462687,0.193493150684932
0.00112568267715998,0.940298507462687,0.193607305936073
0.00112631180852732,0.940298507462687,0.193721461187215
0.00112706456793466,0.940298507462687,0.193835616438356
0.00112766015829058,0.940298507462687,0.193949771689498
0.00112829243582938,0.940298507462687,0.194063926940639
0.00112882164503789,0.940298507462687,0.194178082191781
0.00112886942561464,0.940298507462687,0.194292237442922
0.00112952692693133,0.940298507462687,0.194406392694064
0.00113032552926102,0.940298507462687,0.194520547945205
0.00113061383946373,0.940298507462687,0.194634703196347
0.00113107667839961,0.940298507462687,0.194748858447489
0.00113161013209953,0.940298507462687,0.19486301369863
0.00113188109181208,0.940298507462687,0.194977168949772
0.00113202439476747,0.940298507462687,0.195091324200913
0.00113210270324131,0.940298507462687,0.195205479452055
0.00113247064043969,0.940298507462687,0.195319634703196
0.0011328259945796,0.940298507462687,0.195433789954338
0.00113322757371231,0.940298507462687,0.195547945205479
0.0011336246595976,0.940298507462687,0.195662100456621
0.00113387532138927,0.940298507462687,0.195776255707763
0.00113417318575538,0.940298507462687,0.195890410958904
0.00113428812765796,0.940298507462687,0.196004566210046
0.00113451682710277,0.940298507462687,0.196118721461187
0.00113480577901842,0.940298507462687,0.196232876712329
0.00113515793704253,0.940298507462687,0.19634703196347
0.001135516870858,0.940298507462687,0.196461187214612
0.0011357618785362,0.940298507462687,0.196575342465753
0.00113594690191269,0.940298507462687,0.196689497716895
0.00113650603053986,0.940298507462687,0.196803652968037
0.00113701250139167,0.940298507462687,0.196917808219178
0.00113704883445721,0.940298507462687,0.19703196347032
0.0011371860481622,0.940298507462687,0.197374429223744
0.00113730810624748,0.940298507462687,0.197488584474886
0.00113789763528632,0.940298507462687,0.197602739726027
0.00113877735678851,0.940298507462687,0.197716894977169
0.00113911235166151,0.940298507462687,0.19783105022831
0.00113917916166185,0.940298507462687,0.197945205479452
0.00113931840096833,0.940298507462687,0.198059360730594
0.0011398921048725,0.940298507462687,0.198173515981735
0.00114061615106911,0.940298507462687,0.198287671232877
0.00114090254228089,0.940298507462687,0.198401826484018
0.00114118182071152,0.940298507462687,0.19851598173516
0.00114167862426561,0.940298507462687,0.198630136986301
0.00114195975866423,0.940298507462687,0.198744292237443
0.00114211553885937,0.940298507462687,0.198858447488584
0.00114232111620332,0.940298507462687,0.198972602739726
0.00114242137739091,0.940298507462687,0.199086757990868
0.00114274020737446,0.940298507462687,0.199200913242009
0.00114306793791175,0.940298507462687,0.199429223744292
0.00114334313978671,0.940298507462687,0.199543378995434
0.0011436181605665,0.940298507462687,0.199657534246575
0.00114385976770354,0.940298507462687,0.199771689497717
0.00114410018549306,0.940298507462687,0.199885844748858
0.00114424318114161,0.940298507462687,0.2
0.00114439520016836,0.940298507462687,0.200114155251142
0.0011449989989649,0.940298507462687,0.200228310502283
0.00114611044965718,0.940298507462687,0.200342465753425
0.00114674142331379,0.940298507462687,0.200456621004566
0.00114693149278079,0.940298507462687,0.200570776255708
0.0011471235707464,0.940298507462687,0.200684931506849
0.00114730065817677,0.940298507462687,0.200799086757991
0.00114750155735421,0.940298507462687,0.200913242009132
0.00114762287125545,0.940298507462687,0.201027397260274
0.00114770806438178,0.940298507462687,0.201141552511416
0.00114789790399322,0.940298507462687,0.201255707762557
0.00114805205399633,0.940298507462687,0.20148401826484
0.00114864998963384,0.940298507462687,0.201598173515982
0.00114935288263978,0.940298507462687,0.201712328767123
0.00114957586324824,0.940298507462687,0.201826484018265
0.00114979857284582,0.940298507462687,0.201940639269406
0.00115012919860595,0.940298507462687,0.202054794520548
0.001150342248124,0.940298507462687,0.20216894977169
0.00115066906958789,0.940298507462687,0.202283105022831
0.00115100495152203,0.940298507462687,0.202397260273973
0.00115112084052692,0.940298507462687,0.202511415525114
0.0011511979483407,0.940298507462687,0.202625570776256
0.00115124473148784,0.940298507462687,0.202739726027397
0.00115170855924246,0.940298507462687,0.202853881278539
0.00115215905153296,0.940298507462687,0.20296803652968
0.00115229511137329,0.940298507462687,0.203082191780822
0.0011524212506439,0.940298507462687,0.203196347031963
0.00115264321232851,0.940298507462687,0.203310502283105
0.00115311962177157,0.940298507462687,0.203424657534247
0.00115347963841963,0.940298507462687,0.203538812785388
0.0011540138020193,0.940298507462687,0.20365296803653
0.00115456930389833,0.940298507462687,0.203767123287671
0.00115468679237962,0.940298507462687,0.203881278538813
0.00115490979574363,0.940298507462687,0.203995433789954
0.00115514953270796,0.940298507462687,0.204109589041096
0.00115540409518236,0.940298507462687,0.204223744292237
0.00115584210425312,0.940298507462687,0.204337899543379
0.00115619458195901,0.940298507462687,0.204452054794521
0.00115655074965536,0.940298507462687,0.204566210045662
0.00115704032922415,0.940298507462687,0.204680365296804
0.00115768365213867,0.940298507462687,0.204794520547945
0.00115825105973957,0.940298507462687,0.204908675799087
0.00115859906747112,0.940298507462687,0.205022831050228
0.00115897064279402,0.940298507462687,0.20513698630137
0.00115938369153368,0.940298507462687,0.205251141552511
0.00115965689919009,0.940298507462687,0.205365296803653
0.00115984063530998,0.940298507462687,0.205479452054795
0.00116004005587446,0.940298507462687,0.205593607305936
0.00116014411285868,0.940298507462687,0.205707762557078
0.00116018157159297,0.940298507462687,0.205821917808219
0.00116043031238822,0.940298507462687,0.205936073059361
0.00116087247553318,0.940298507462687,0.206050228310502
0.00116128650202461,0.940298507462687,0.206164383561644
0.00116160753207794,0.940298507462687,0.206278538812785
0.00116178113564635,0.940298507462687,0.206392694063927
0.00116182494806238,0.940298507462687,0.206506849315068
0.00116184415671069,0.940298507462687,0.20662100456621
0.00116206752879724,0.940298507462687,0.206735159817352
0.0011623614615471,0.940298507462687,0.206849315068493
0.00116281201953503,0.940298507462687,0.206963470319635
0.00116317769173917,0.940298507462687,0.207077625570776
0.00116339433853116,0.940298507462687,0.207191780821918
0.00116362439521875,0.940298507462687,0.207305936073059
0.00116365518928176,0.940298507462687,0.207420091324201
0.00116373879078231,0.940298507462687,0.207534246575342
0.00116413771120101,0.940298507462687,0.207648401826484
0.0011646277833385,0.940298507462687,0.207762557077626
0.00116495404911846,0.940298507462687,0.207876712328767
0.0011651606636495,0.940298507462687,0.207990867579909
0.00116522530855591,0.940298507462687,0.20810502283105
0.00116537295437312,0.940298507462687,0.208219178082192
0.00116549867825197,0.940298507462687,0.208333333333333
0.00116563574118664,0.940298507462687,0.208447488584475
0.00116585287389919,0.940298507462687,0.208561643835616
0.00116633377898319,0.940298507462687,0.208675799086758
0.00116681424652605,0.925373134328358,0.208675799086758
0.00116709706260465,0.925373134328358,0.2087899543379
0.00116740851933532,0.925373134328358,0.208904109589041
0.00116790686930997,0.925373134328358,0.209018264840183
0.0011683436513022,0.925373134328358,0.209132420091324
0.0011685020344963,0.925373134328358,0.209246575342466
0.0011690640025519,0.925373134328358,0.209360730593607
0.00116984315761076,0.925373134328358,0.209474885844749
0.00117045385661019,0.925373134328358,0.20958904109589
0.00117080768251336,0.925373134328358,0.209703196347032
0.00117091066508657,0.925373134328358,0.209817351598174
0.00117102933831495,0.925373134328358,0.209931506849315
0.00117122885055917,0.925373134328358,0.210045662100457
0.00117144907881345,0.925373134328358,0.210159817351598
0.00117166175869427,0.925373134328358,0.21027397260274
0.00117186656280033,0.925373134328358,0.210388127853881
0.00117213110701588,0.925373134328358,0.210502283105023
0.00117265333834326,0.925373134328358,0.210616438356164
0.00117301816794103,0.925373134328358,0.210730593607306
0.0011730641215803,0.925373134328358,0.210844748858447
0.00117327630475384,0.925373134328358,0.210958904109589
0.00117360298006979,0.925373134328358,0.211073059360731
0.00117378643679283,0.925373134328358,0.211187214611872
0.0011739083944492,0.925373134328358,0.211301369863014
0.00117401897660878,0.925373134328358,0.211415525114155
0.00117434824401435,0.925373134328358,0.211529680365297
0.00117473888633938,0.925373134328358,0.211643835616438
0.00117485278321998,0.925373134328358,0.21175799086758
0.00117505587407206,0.925373134328358,0.211872146118721
0.00117531179082278,0.925373134328358,0.211986301369863
0.0011755721575708,0.925373134328358,0.212100456621005
0.00117588036895121,0.925373134328358,0.212214611872146
0.00117637928500786,0.925373134328358,0.212328767123288
0.00117695097650198,0.925373134328358,0.212442922374429
0.00117722859766452,0.925373134328358,0.212557077625571
0.00117737084165573,0.925373134328358,0.212671232876712
0.00117747689045858,0.925373134328358,0.212785388127854
0.00117758166249855,0.925373134328358,0.212899543378995
0.00117777678496709,0.925373134328358,0.213013698630137
0.00117810958103622,0.925373134328358,0.213127853881279
0.00117842192227663,0.925373134328358,0.21324200913242
0.00117856490863963,0.925373134328358,0.213356164383562
0.00117869157535815,0.925373134328358,0.213470319634703
0.00117891977863399,0.925373134328358,0.213584474885845
0.00117915473348358,0.925373134328358,0.213698630136986
0.00117927302889089,0.925373134328358,0.213812785388128
0.00117946073213798,0.925373134328358,0.213926940639269
0.00117966620576486,0.925373134328358,0.214041095890411
0.00117972709421832,0.925373134328358,0.214155251141553
0.00117981743523978,0.925373134328358,0.214269406392694
0.00117996797958825,0.925373134328358,0.214383561643836
0.0011802363892097,0.925373134328358,0.214497716894977
0.00118048425172482,0.925373134328358,0.214611872146119
0.00118055465378132,0.925373134328358,0.21472602739726
0.00118064324250489,0.925373134328358,0.214840182648402
0.00118081623139183,0.925373134328358,0.214954337899543
0.0011811046872139,0.925373134328358,0.215068493150685
0.001181315932148,0.925373134328358,0.215182648401826
0.00118161774573424,0.925373134328358,0.215296803652968
0.00118230601235661,0.925373134328358,0.21541095890411
0.00118279406068461,0.925373134328358,0.215525114155251
0.00118317288203009,0.925373134328358,0.215639269406393
0.00118346676707362,0.925373134328358,0.215753424657534
0.00118349761794778,0.925373134328358,0.215867579908676
0.00118355862667209,0.925373134328358,0.215981735159817
0.00118365532019861,0.925373134328358,0.216095890410959
0.00118373034636392,0.925373134328358,0.2162100456621
0.00118403312026085,0.925373134328358,0.216324200913242
0.00118434579817892,0.925373134328358,0.216438356164384
0.00118438325559477,0.925373134328358,0.216552511415525
0.0011845614149355,0.925373134328358,0.216666666666667
0.00118490683486306,0.925373134328358,0.216780821917808
0.00118510294801899,0.925373134328358,0.21689497716895
0.00118531397855188,0.925373134328358,0.217009132420091
0.0011855581141774,0.925373134328358,0.217123287671233
0.00118599815301529,0.925373134328358,0.217237442922374
0.00118650824940734,0.925373134328358,0.217465753424658
0.00118662499523772,0.925373134328358,0.217579908675799
0.00118700441767941,0.925373134328358,0.217694063926941
0.00118744469005273,0.925373134328358,0.217922374429224
0.00118753544673313,0.925373134328358,0.218036529680365
0.00118760686774582,0.925373134328358,0.218150684931507
0.00118771433663663,0.925373134328358,0.218264840182648
0.00118780364019416,0.925373134328358,0.21837899543379
0.0011878625475483,0.925373134328358,0.218493150684931
0.00118796330501379,0.925373134328358,0.218607305936073
0.00118806992869253,0.925373134328358,0.218721461187215
0.00118820725084358,0.925373134328358,0.218835616438356
0.00118831046927601,0.925373134328358,0.218949771689498
0.00118836576386992,0.925373134328358,0.219063926940639
0.00118841813058818,0.925373134328358,0.219178082191781
0.00118869064836894,0.925373134328358,0.219292237442922
0.001188963610372,0.925373134328358,0.219406392694064
0.0011892094376082,0.925373134328358,0.219520547945205
0.00118968476348942,0.925373134328358,0.219634703196347
0.00119002071855202,0.925373134328358,0.219748858447489
0.00119023798826615,0.925373134328358,0.21986301369863
0.00119038837122047,0.925373134328358,0.219977168949772
0.00119042743254518,0.925373134328358,0.220091324200913
0.00119065017177617,0.925373134328358,0.220205479452055
0.00119088542011561,0.925373134328358,0.220319634703196
0.00119103515448711,0.925373134328358,0.220433789954338
0.00119138721651808,0.925373134328358,0.220547945205479
0.00119184407580784,0.925373134328358,0.220662100456621
0.00119210578172684,0.925373134328358,0.220776255707763
0.00119214701734761,0.925373134328358,0.220890410958904
0.00119224921587697,0.925373134328358,0.221004566210046
0.0011924313752983,0.925373134328358,0.221118721461187
0.00119261758445536,0.925373134328358,0.221232876712329
0.00119294397061672,0.925373134328358,0.22134703196347
0.0011932348163623,0.925373134328358,0.221461187214612
0.00119331680070244,0.925373134328358,0.221575342465753
0.00119360213799616,0.925373134328358,0.221689497716895
0.00119400190894666,0.925373134328358,0.221803652968037
0.00119434105312309,0.925373134328358,0.221917808219178
0.0011945947833725,0.925373134328358,0.22203196347032
0.0011946634799097,0.925373134328358,0.222146118721461
0.00119473522587249,0.925373134328358,0.222260273972603
0.00119489674557218,0.925373134328358,0.222374429223744
0.00119508242532417,0.925373134328358,0.222488584474886
0.00119547353134309,0.925373134328358,0.222602739726027
0.00119593881344873,0.925373134328358,0.222716894977169
0.00119616652517568,0.925373134328358,0.222831050228311
0.00119632553532736,0.925373134328358,0.222945205479452
0.00119648648298803,0.925373134328358,0.223059360730594
0.00119662687083963,0.925373134328358,0.223173515981735
0.00119675164913484,0.925373134328358,0.223287671232877
0.00119685262401032,0.925373134328358,0.223401826484018
0.00119691863616521,0.925373134328358,0.22351598173516
0.00119696440556186,0.925373134328358,0.223630136986301
0.00119715445655754,0.925373134328358,0.223744292237443
0.00119732069025532,0.925373134328358,0.223858447488584
0.00119734119687648,0.925373134328358,0.223972602739726
0.00119740939733285,0.925373134328358,0.224086757990868
0.00119751611659649,0.925373134328358,0.224200913242009
0.00119760964732904,0.925373134328358,0.224315068493151
0.00119773124191052,0.925373134328358,0.224429223744292
0.00119794727109665,0.925373134328358,0.224543378995434
0.00119832702173541,0.925373134328358,0.224657534246575
0.00119864281183705,0.925373134328358,0.224771689497717
0.0011988016537666,0.925373134328358,0.224885844748858
0.00119894772188118,0.925373134328358,0.225
0.00119908189987448,0.925373134328358,0.225114155251142
0.00119919271744437,0.925373134328358,0.225228310502283
0.00119924767050992,0.925373134328358,0.225342465753425
0.00119958530410797,0.925373134328358,0.225456621004566
0.00120008306317408,0.925373134328358,0.225570776255708
0.00120038584512988,0.925373134328358,0.225684931506849
0.00120055251599096,0.925373134328358,0.225799086757991
0.00120066513457468,0.925373134328358,0.225913242009132
0.00120077371612066,0.925373134328358,0.226027397260274
0.00120081868874023,0.925373134328358,0.226141552511416
0.00120089775134025,0.925373134328358,0.226255707762557
0.00120101960775306,0.925373134328358,0.226369863013699
0.00120120920940318,0.925373134328358,0.22648401826484
0.00120138420489665,0.925373134328358,0.226598173515982
0.00120142395125049,0.925373134328358,0.226712328767123
0.00120146017246038,0.925373134328358,0.226826484018265
0.00120149057530658,0.925373134328358,0.226940639269406
0.00120163870695716,0.925373134328358,0.227054794520548
0.00120197326740041,0.925373134328358,0.227168949771689
0.00120226585605777,0.925373134328358,0.227283105022831
0.00120239834698031,0.925373134328358,0.227397260273973
0.00120246356691589,0.925373134328358,0.227511415525114
0.00120271997108319,0.925373134328358,0.227625570776256
0.00120311872896359,0.925373134328358,0.227739726027397
0.00120335499695641,0.925373134328358,0.227853881278539
0.00120348041189496,0.925373134328358,0.22796803652968
0.00120364289570239,0.925373134328358,0.228082191780822
0.00120393354588802,0.925373134328358,0.228196347031963
0.00120445183582528,0.925373134328358,0.228310502283105
0.00120502858998126,0.925373134328358,0.228424657534247
0.00120554872517972,0.925373134328358,0.228538812785388
0.00120597993110922,0.925373134328358,0.22865296803653
0.0012062834066867,0.925373134328358,0.228767123287671
0.00120645757558212,0.925373134328358,0.228881278538813
0.00120659255461546,0.925373134328358,0.228995433789954
0.00120671408337256,0.925373134328358,0.229109589041096
0.00120678637816457,0.925373134328358,0.229223744292237
0.00120688939723885,0.925373134328358,0.229337899543379
0.00120716980390378,0.925373134328358,0.229452054794521
0.00120741466281158,0.925373134328358,0.229566210045662
0.00120747526810576,0.925373134328358,0.229680365296804
0.00120762639979176,0.925373134328358,0.229794520547945
0.00120789408902037,0.925373134328358,0.229908675799087
0.00120805996303627,0.925373134328358,0.230022831050228
0.00120814085639856,0.925373134328358,0.23013698630137
0.00120828434782249,0.925373134328358,0.230251141552511
0.00120837672498432,0.925373134328358,0.230365296803653
0.00120852623675237,0.925373134328358,0.230479452054795
0.00120873948722513,0.925373134328358,0.230593607305936
0.00120885338380276,0.925373134328358,0.230707762557078
0.00120901924357437,0.925373134328358,0.230821917808219
0.00120932076630538,0.925373134328358,0.230936073059361
0.00120952498940503,0.925373134328358,0.231050228310502
0.0012099129805833,0.925373134328358,0.231164383561644
0.00121043887110736,0.925373134328358,0.231278538812785
0.00121072386082908,0.925373134328358,0.231392694063927
0.00121106379794055,0.925373134328358,0.231506849315068
0.00121130653554734,0.925373134328358,0.23162100456621
0.00121147139738875,0.925373134328358,0.231735159817352
0.00121166693971008,0.925373134328358,0.231849315068493
0.00121170800009287,0.925373134328358,0.231963470319635
0.00121175644762929,0.925373134328358,0.232077625570776
0.00121190382302725,0.925373134328358,0.232191780821918
0.0012120755192976,0.925373134328358,0.232305936073059
0.00121235796023893,0.925373134328358,0.232420091324201
0.00121275152899925,0.925373134328358,0.232534246575342
0.00121302866139874,0.925373134328358,0.232648401826484
0.00121319420986798,0.925373134328358,0.232762557077626
0.00121330693711501,0.925373134328358,0.232990867579909
0.00121337084932597,0.925373134328358,0.23310502283105
0.00121347429426995,0.925373134328358,0.233219178082192
0.00121361814044755,0.925373134328358,0.233333333333333
0.001213740171101,0.925373134328358,0.233447488584475
0.00121386823592141,0.925373134328358,0.233561643835616
0.00121400919743485,0.925373134328358,0.233675799086758
0.00121417274003163,0.925373134328358,0.2337899543379
0.00121428572459718,0.925373134328358,0.233904109589041
0.00121431600925602,0.925373134328358,0.234018264840183
0.00121442536790396,0.925373134328358,0.234132420091324
0.00121454572902645,0.925373134328358,0.234246575342466
0.00121461548862782,0.925373134328358,0.234360730593607
0.00121472135757282,0.925373134328358,0.234703196347032
0.00121481162222298,0.925373134328358,0.234817351598174
0.00121485067832337,0.925373134328358,0.234931506849315
0.00121488155183045,0.925373134328358,0.235045662100457
0.00121511244454725,0.925373134328358,0.235159817351598
0.00121539994887035,0.925373134328358,0.23527397260274
0.00121556343283196,0.925373134328358,0.235388127853881
0.00121574720050928,0.925373134328358,0.235502283105023
0.00121595918525803,0.925373134328358,0.235616438356164
0.00121613991505414,0.925373134328358,0.235730593607306
0.00121624955177769,0.925373134328358,0.235844748858448
0.0012164131728693,0.925373134328358,0.235958904109589
0.00121668411710399,0.925373134328358,0.236073059360731
0.001216897234932,0.925373134328358,0.236301369863014
0.00121698603975872,0.925373134328358,0.236415525114155
0.00121708909368644,0.925373134328358,0.236529680365297
0.00121720450740487,0.925373134328358,0.236643835616438
0.00121731808181087,0.925373134328358,0.23675799086758
0.00121740088355983,0.925373134328358,0.236872146118721
0.00121750346283622,0.925373134328358,0.236986301369863
0.00121768198309003,0.925373134328358,0.237100456621005
0.00121778544558938,0.925373134328358,0.237214611872146
0.00121790135971207,0.925373134328358,0.237328767123288
0.00121822795261917,0.925373134328358,0.237442922374429
0.00121855177332256,0.925373134328358,0.237557077625571
0.00121874740983466,0.925373134328358,0.237671232876712
0.00121888452893034,0.925373134328358,0.237785388127854
0.00121933798491308,0.925373134328358,0.237899543378995
0.00121978112948836,0.925373134328358,0.238013698630137
0.00121994393768673,0.925373134328358,0.238127853881279
0.00122011755086763,0.925373134328358,0.23824200913242
0.00122019897140984,0.925373134328358,0.238356164383562
0.00122033671843995,0.925373134328358,0.238470319634703
0.00122049389209655,0.925373134328358,0.238584474885845
0.00122061034854306,0.925373134328358,0.238698630136986
0.00122088488300358,0.925373134328358,0.238812785388128
0.00122129074240374,0.925373134328358,0.238926940639269
0.00122196928479773,0.925373134328358,0.239041095890411
0.00122254994276911,0.925373134328358,0.239155251141553
0.00122267236973104,0.925373134328358,0.239269406392694
0.00122275505548641,0.925373134328358,0.239383561643836
0.00122284587882396,0.925373134328358,0.239497716894977
0.00122307800277628,0.925373134328358,0.239611872146119
0.0012232986250134,0.925373134328358,0.23972602739726
0.00122336398586941,0.925373134328358,0.239840182648402
0.00122339849987895,0.925373134328358,0.239954337899543
0.00122357144465517,0.925373134328358,0.240068493150685
0.00122383907189594,0.925373134328358,0.240182648401826
0.00122401055362044,0.925373134328358,0.240296803652968
0.00122418534210366,0.925373134328358,0.24041095890411
0.00122432224202181,0.925373134328358,0.240525114155251
0.00122435202939959,0.925373134328358,0.240639269406393
0.00122449725822245,0.925373134328358,0.240867579908676
0.00122491340483796,0.925373134328358,0.240981735159817
0.00122524326312234,0.925373134328358,0.241095890410959
0.00122542645404394,0.925373134328358,0.2412100456621
0.00122574406018549,0.925373134328358,0.241324200913242
0.00122602897203146,0.925373134328358,0.241438356164384
0.0012265985698192,0.925373134328358,0.241552511415525
0.00122731200184045,0.925373134328358,0.241666666666667
0.00122773141442916,0.925373134328358,0.241780821917808
0.00122814317836527,0.925373134328358,0.24189497716895
0.00122841311785462,0.925373134328358,0.242009132420091
0.00122862932348139,0.925373134328358,0.242123287671233
0.00122880563967507,0.925373134328358,0.242237442922374
0.00122891139161165,0.925373134328358,0.242351598173516
0.00122904842575848,0.925373134328358,0.242465753424658
